gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FRMD7,0.23992470254992226,0.00556267233667491,4.407356323966969,0.0012621335621141848,0.9989929633844831,NA
RAP2C,826.0198004893988,-0.3789505563569181,0.12856672161872543,-2.9475011230411967,0.003203535887135523,0.0135201128780968
RAP2C-AS1,22.81647459406643,-0.7194909166050788,0.45292191414619704,-1.5885539960268669,0.11216112136702938,0.23212962082825594
MBNL3,11.811871966544329,-1.4898335467355612,1.2913924795616034,-1.1536644128834666,0.2486377792370042,0.4168452118057206
HS6ST2,3.9754343261814515,5.497719996723981,1.4879896164794497,3.6947300813371693,2.201204949232622e-4,0.001375165261217389
HS6ST2-AS1,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
USP26,0.15402640995055691,1.8327143250951587,4.370434138971843,0.4193437692499606,0.6749649129278235,NA
GPC4,286.37536333248914,0.9158403828934149,0.17063783265764482,5.367159021123349,7.998653051826525e-8,1.3514168700674906e-6
GPC3,27.599924081689135,1.2440988375123132,0.39792095135165617,3.126497444495857,0.0017690204191791543,0.008141563103522464
CCDC160,4.025816762757249,1.5020302586742964,0.8675124986224108,1.7314220383677292,0.08337651874108273,0.18505722051369022
PHF6,774.9782238243765,-0.07738332522832661,0.13934648104245362,-0.555330315121132,0.5786687470810541,0.7329643455322372
HPRT1,1039.014675350932,0.3945461706015113,0.13665615964786337,2.887145165049134,0.0038875482363615915,0.01589453403949188
RPL36AP54,1.696752820229051,0.4239373987977304,1.6186062033338644,0.26191509579324546,0.7933869010199573,NA
MIR450B,0.8840578071580442,0.9673369313041501,2.4020590332532885,0.4027115561743765,0.6871604315756231,NA
MIR450A1,0.26228437673603705,0.9673033881481035,4.4073563239545175,0.21947474110289017,0.8262802538992247,NA
MIR450A2,0.2726106626291531,0,4.4073563239549625,0,1,NA
MIR542,0.3330246792033631,0,4.407356323945338,0,1,NA
MIR503,3.042312254228731,0,2.036112694239131,0,1,NA
MIR424,0.33940351402047336,0,4.407356323939309,0,1,NA
LINC00629,8.679619041839642,-0.3158329836583428,0.5788755297393307,-0.5455973994971999,0.5853427123175913,0.7373029558897691
PLAC1,55.59371648771187,-0.5198257843384865,0.29573941356489775,-1.757715612107328,0.07879591009117194,0.17724417290626635
RPL21P133,0.22712471972894008,-0.9562236628600873,4.407356323956759,-0.21696082471535352,0.8282388750811196,NA
RPS7P12,0.0834906841839828,0,4.407356323966969,0,1,NA
PABIR2,582.5053627420742,0.6196280551081466,0.15786840062123841,3.9249656845182894,8.674210228698627e-5,6.195398813414341e-4
PABIR3,30.525200447149725,0.8603524442298314,0.4165043315227623,2.065650652621874,0.038861477961380966,0.10264506407517092
MOSPD1,519.7188688995043,-0.29468159607967137,0.14207724035109887,-2.0740943120197097,0.03807055273799805,0.10094173059006074
RNU6-616P,0.0897710777732826,0,4.407356323966969,0,1,NA
LINC02243,0.1667014962663797,0,4.407356323966969,0,1,NA
SMIM10,93.0186985765856,0,1.680331492073517,0,1,1
RTL8B,269.5033350782157,0,1.6734056440448544,0,1,1
RTL8C,1634.444908095871,-0.2303242587744837,0.14153829018948927,-1.6272929287624511,0.10367489901622814,0.21862241244683306
RTL8A,402.4883331582622,0,1.6708099283264246,0,1,1
SMIM10L2B,3.8419709178241312,0,1.8393629327378886,0,1,1
CT55,0.1667844859123447,0,4.4073563239577,0,1,NA
ZNF75D,190.09751486536234,0.02882720503137644,0.1663086695539099,0.17333555195107817,0.8623876802047215,0.9426229507208665
ETDA,0.1669813683679656,0,4.407356323957664,0,1,NA
ETDC,0.0834906841839828,0,4.407356323966969,0,1,NA
ZNF449,174.02356664695202,-0.540532412995478,0.20252618321274068,-2.66895077180062,0.0076088601435644965,0.027610651155207295
SMIM10L2A,0.17298188985567953,0,4.407356323955604,0,1,NA
INTS6L-AS1,0.6735760460392175,0.005556703831187475,2.5206275562750418,0.002204492217564707,0.9982410711198648,NA
INTS6L,85.63235309286017,-0.6537323726779491,0.23714477408271664,-2.756680492777487,0.005839137651313106,0.02219748178146677
CT45A1,9.59454029949037,0.6358580968709329,0.6104393667575282,1.0416400571418278,0.2975785897332465,0.47208972722835124
CT45A3,2.8744674910891432,-1.6288192817135276,1.109466146488889,-1.4681108449034048,0.1420741162217521,NA
CT45A5,3.2908041718988263,0.14601807814220272,0.905301554458816,0.16129219863042374,0.8718632674059396,NA
CT45A6,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
CT45A10,7.3184121272962415,0.8282728984599614,0.6321957382953425,1.3101526130076786,0.1901442127593065,0.3436796120425341
SAGE1,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
CT45A11P,1.1660703794948415,1.4483316440978284,1.8083171378029486,0.8009278979999649,0.42317338830801693,NA
MMGT1,697.3419993532979,0.639892299687693,0.1263254141377268,5.065428077600029,4.0748360767375304e-7,5.758546225173874e-6
SLC9A6,465.4690769197086,-0.8543425841941389,0.13457464720618018,-6.348466088751554,2.1747236063435617e-10,6.535345288154189e-9
FHL1,234.68568684125046,1.2216158156238779,0.31264842500472223,3.9073147917038975,9.332752946338898e-5,6.600643781489734e-4
MAP7D3,596.0273184455509,0.37146579111659733,0.2013838898455001,1.84456557772115,0.06510075818488871,0.1534287242652538
ADGRG4,0.0834906841839828,0,4.407356323966969,0,1,NA
BRS3,0.16548444237894375,1.9248379825323267,4.362902930425437,0.4411828576586349,0.6590806223839788,NA
HTATSF1,1576.3703384177688,-0.6441173565179058,0.12561754708848416,-5.127606544205117,2.934489157141714e-7,4.336427805976375e-6
VGLL1,3.3224801156008166,1.642388641235417,1.2044658486471984,1.3635825732046065,0.17269897991403546,NA
ARHGEF6,66.38878477923878,-1.805330373926292,1.5834156721639927,-1.1401493654910066,0.2542240784328326,0.42278015965372934
RBMX,4343.956144175264,0.1606647026862739,0.1087690007069612,1.4771184955456833,0.13964387650305538,0.2732498759626123
RN7SKP31,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
FGF13,0.26928506197358,0.00556267233667491,4.407356323966969,0.0012621335621141848,0.9989929633844831,NA
MIR504,0.24963243624719075,0,4.407356323945337,0,1,NA
F9,0.155436126853481,0.005572013776688029,4.407356323966969,0.001264253073069612,0.9989912722607645,NA
MCF2,3.2096678618005727,1.2456611915894362,1.0368984026381347,1.2013338900129036,0.22962170930652628,NA
ATP11C,624.9644347598861,0.9780813556481001,0.23683450933011588,4.12980928503449,3.630642833052887e-5,2.911774282334136e-4
LOC728660,0.10991665971394493,-0.9562059968155894,4.407356323966969,-0.21695681640619618,0.8282419988572816,NA
HNRNPA3P3,3.095592172008531,0.989125053505684,1.1403415890572022,0.8673936502863681,0.3857263597656072,NA
SOX3,24.400625970817952,0,1.7033875410701151,0,1,1
LINC00632,38.852014954957745,0,1.6884808110821636,0,1,1
SPANXB1,1.821737485387663,0.9673368373253796,2.277578740488197,0.4247215782836258,0.6710396516504484,NA
RNU6-3P,0.9703977288288034,-0.46492166067937846,2.1200562318805773,-0.2192968533985411,0.8264188128758287,NA
LDOC1,828.0732536464435,-0.22310910252911512,0.16996339329241122,-1.312689151511997,0.18928771464845162,0.34241125255107724
SPANXC,0.0834906841839828,0,4.407356323966969,0,1,NA
SPANXA2-OT1,1.45240119590351,-1.5137280856265387,1.8184889219709937,-0.8324098471745784,0.4051776456861415,NA
SPANXA2,0.08339224295617235,0,4.407356323966969,0,1,NA
LOC645188,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
MAGEC3,0.34104413938206857,0,4.145858507889766,0,1,NA
MAGEC1,0.15047417333742885,-0.9562153382556028,4.407356323966969,-0.21695893591715168,0.8282403470687357,NA
LOC100420228,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
MAGEC2,0.3332061100771385,0,4.40735632394749,0,1,NA
SPANXN4,0.16642162416479384,0,4.40735632395676,0,1,NA
SLITRK4,215.0412160911822,0.8760734191042625,0.19255731479406804,4.549676131707519,5.372854559363906e-6,5.611238078962058e-5
UBE2NL,0.1669813683679656,0,4.407356323957664,0,1,NA
SLITRK2,0.24963243624719075,0,4.407356323945337,0,1,NA
LOC105373347,8.344172364138908,2.8056551731249044,0.7841654696791723,3.5778866599071106,3.4638358407136784e-4,0.002021146883879209
MIR513B,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
MIR506,0.14885149584124724,0.005572013776688229,4.407356323966969,0.0012642530730696574,0.9989912722607645,NA
MIR507,0.21644073511078385,0.8851271096248715,4.369244894329454,0.20258125397677246,0.8394623433487216,NA
MIR508,0.3383894302456593,1.4398812633435782,4.330610411883889,0.3324892166222834,0.7395198809068599,NA
MIR514B,0.26881647108065493,0.9106530529598856,4.367131343869389,0.20852431064118718,0.8348196026685123,NA
MIR509-2,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
MIR509-3,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
MIR509-1,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
FMR1-AS1,2.1856852050216338,-0.21516341025823876,1.1394721533537158,-0.18882726499718822,0.8502282018629591,NA
FMR1,988.7409704372734,-0.35505643908688705,0.11221088850179922,-3.1641888218467673,0.001555158645977804,0.007309966729749147
AFF2,0.5200625961477772,0.9088312677367835,2.8626993955982054,0.3174735248605693,0.7508843253280129,NA
RN7SKP267,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
IDS,909.4421176504122,-0.14141112992544935,0.1582086205098195,-0.8938269575308788,0.3714144833705539,0.5486984352588664
EOLA1-DT,5.88394250842518,-0.49022538157495094,0.8340774122822645,-0.5877456628798517,0.5567030208924586,0.7231527537750491
EOLA1,161.51804931799617,0.41142620335602015,0.1661215178087074,2.476658104158346,0.013261887299610073,0.04377257614019335
HSFX3,0.3808639696603474,1.4870278605294673,2.9291413844376786,0.5076668092670232,0.611687028751339,NA
MAGEA9,0.10991665971394493,-0.9562059968155894,4.407356323966969,-0.21695681640619618,0.8282419988572816,NA
HSFX2,0.9434597658008191,-0.46197405099608385,2.1592339060550203,-0.2139527587542024,0.8305838971378449,NA
TMEM185A,234.99036065461056,-0.017261054032233318,0.1530829089210214,-0.11275624531761838,0.9102238082178967,0.9727221328105515
HSFX1,0.2607084046291893,0.9673035496282497,4.4073563239549625,0.21947477774164517,0.8262802253613933,NA
MAGEA8,0.2511305817305842,0.9673033170781654,4.407356323966969,0.21947472497697124,0.8262802664596611,NA
EOLA2,286.9309441430361,0.17933571932087314,0.14134647018899885,1.2687668753317833,0.20452422263929754,0.3616694184734455
HSFX4,0.348712341731008,-2.1050611900711473,4.063772611474224,-0.5180066384933604,0.6044536376029608,NA
EOLA2-DT,28.226746858785447,0.2370038525256219,0.43324499563807256,0.5470434855838749,0.584348857130949,0.7366002421896054
LOC643015,1.0122102234755739,1.264002103156001,1.674243861269038,0.7549689339747178,0.4502676224594311,NA
XRCC6P2,4.567713180821359,-1.904741973812494,0.906577521001991,-2.101024931334373,0.03563877776893588,0.09564476787053283
MAMLD1,120.72561020120213,1.0936627507085497,0.29691354292423794,3.6834384175854673,2.3010889418313048e-4,0.0014310985050914856
MTM1,157.47146539920067,-0.4534472076872968,0.20960861482794652,-2.16330425187677,0.030517786284763232,0.08474314431083084
MTMR1,719.155970334122,0.2565047379341697,0.1475443808173266,1.7384920829465271,0.08212414390481733,0.18294458426848115
CD99L2,985.4833502600686,0.015158054166319067,0.23133984156563298,0.06552288643293898,0.9477576847492555,0.9973940999980043
PPIAP91,0.39382621599531975,-0.9562363708386477,4.013619497547663,-0.23824788857611234,0.811688836534254,NA
HMGB3,1546.2664990007145,-0.6787343645000626,0.14865726168371426,-4.565766628637015,4.976721861254475e-6,5.277268662638462e-5
RPL19P21,0.0834906841839828,0,4.407356323966969,0,1,NA
GPR50,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
VMA21,956.7352971152688,0.3029014246704177,0.1149995368228085,2.6339360404305694,0.008440138526596247,0.03009867411712536
PASD1,0.4354712631600018,-2.0635422993167207,3.7224815123619788,-0.5543458825689016,0.5793421550546807,NA
PRRG3,5.310945339833806,0.15287156264870047,1.0618806148472146,0.14396304114723474,0.8855296544507243,0.9568905575311053
MAGEA4-AS1,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
MAGEA4,0.13339700122815537,-1.7064174460004593,4.375714364951068,-0.3899745969866435,0.6965553314156792,NA
GABRE,39.09707962573138,0,1.7148767277294255,0,1,1
MAGEA10,0.08274222118947187,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
GABRA3,0.08448857569644126,0,4.407356323966969,0,1,NA
KRT8P8,0.08321081208239692,0,4.407356323966969,0,1,NA
GABRQ,0.24991230834877662,0,4.40735632395676,0,1,NA
CSAG1,0.3346653045649583,0,4.407356323945995,0,1,NA
MAGEA12,0.16788081865261362,0,4.407356323966969,0,1,NA
CETN2,729.3518591793423,-0.1873485108922079,0.16238205543592718,-1.153751320546204,0.24860213690852498,0.4168386852797517
NSDHL,604.5488170751461,-0.1735145222161256,0.1451707400179768,-1.1952444562495095,0.23199153391824934,0.3977072451816121
ZNF185,321.7589332921473,0.48839228936498363,0.22773589688764256,2.1445555840761474,0.03198839675926325,0.08791172259558233
PNMA3,0.16723079688591314,0.9673126585181784,4.407356323966969,0.21947684448792662,0.8262786155784414,NA
PNMA6A,0.6039939894666516,0,3.0618114021759304,0,1,NA
ZNF275,350.77212680772226,0.3001772017448544,0.1765829711233777,1.6999215713451892,0.08914567878581602,0.19448089084435313
PNMA6E,0.1434453167536181,0.005572013776687779,4.407356323966969,0.0012642530730695553,0.9989912722607646,NA
ZFP92,4.061455047002077,0.8962663482699619,1.7836783830206997,0.5024820375700885,0.6153284845110281,0.7578103940612856
TREX2,13.826495077725458,-1.0960598568736195,0.5223365634152204,-2.09837858124883,0.03587171582227509,0.09608983465443564
HAUS7,11.686858492921386,0.6812986600550446,0.6963529225028536,0.9783812748373332,0.32788578588044814,0.5036193192018277
BGN,286.2042079706107,0,1.690101527289071,0,1,1
ATP2B3,0.4755574304730412,-1.2924455518245896,3.272954760812284,-0.39488646995653237,0.6929266756600867,NA
CCNQ,401.39849007548935,0.20388056392551665,0.1543319081673803,1.3210525700518034,0.18648383621161468,0.33874963725167995
KRT18P48,0.16723079688591314,0.9673126585181784,4.407356323966969,0.21947684448792662,0.8262786155784414,NA
DUSP9,1.2191618900543488,0.3161607653124278,1.9259052413903937,0.16416216048312834,0.8696034884899684,NA
RPL18AP16,0.13686068574138435,0.0055720137766879785,4.407356323966969,0.0012642530730696006,0.9989912722607645,NA
PNCK,4.4129639734090125,0.7064926334443384,1.5229243670482495,0.4639052659021216,0.642715619874139,0.7784235775490375
SLC6A8,629.0172377395254,0.8733214931788741,0.21497324894481812,4.062465899666654,4.855704269150689e-5,3.746110558939897e-4
BCAP31,3556.4905389415417,0.36340611969275066,0.0982418584616942,3.699096549913574,2.1636828667059564e-4,0.001356181437392035
ABCD1,156.76302240798458,-0.09201990726408467,0.2492937587756602,-0.3691223868419968,0.7120365031077955,0.8345326858530244
PLXNB3,27.26504623237924,2.1627916808855256,0.9877745685837952,2.1895599964538377,0.02855616290176423,0.08023374225503083
SRPK3,7.34078756111721,-0.591551754346039,0.6665592890141225,-0.8874705732793496,0.3748256023687195,0.5519657282218428
IDH3G,728.1330074080905,0.014794808711917743,0.1571116137739386,0.09416750523106066,0.9249760971104097,0.982440289771429
SSR4,2110.03271996588,0.5851636816374743,0.17538829891905622,3.336389515400536,8.487415650585482e-4,0.004349836278490153
PDZD4,0.49131791738780456,-1.4388356476045305,2.787028650540172,-0.5162615200692898,0.6056717679058219,NA
L1CAM,4.436333266279443,2.5710260980780295,1.019324309303582,2.5222846886037615,0.01165953037447305,0.039425132060092766
L1CAM-AS1,0.24281238225658497,-2.5070617904901193,4.326222171069189,-0.5795037081672855,0.5622493452611529,NA
AVPR2,1.4145117506745655,0.36333241015069745,1.76484249608196,0.20587242825199067,0.8368905631660675,NA
ARHGAP4,242.26549085591301,0.30947389259290586,0.22784612839979482,1.3582582893393793,0.17438174051698035,0.32286007574255815
NAA10,890.9521773826218,0.7144159783024101,0.2224039748991826,3.212244649072753,0.0013170216905538609,0.006363721584544648
RENBP,22.764935149980843,0.18003598639498197,0.5019945844170285,0.3586412921248137,0.7198634523578256,0.839693437906804
HCFC1,1801.0758462216934,-0.388691061776357,0.21039685752833365,-1.8474185705174464,0.06468649979002365,0.15267282147474043
HCFC1-AS1,0.5427688651468138,0.14060886296583106,2.7950871965004356,0.050305716094252495,0.9598787687546239,NA
TMEM187,116.34847738176938,-0.2349048769637874,0.22331814663594599,-1.0518844102119929,0.29285258531933467,0.4671264462777513
IRAK1,8527.472864050105,0.33405304428124943,0.1260289645951916,2.6506053219927397,0.008034767160913425,0.028897036293483808
MIR718,0.26223184006842115,0.8566917817341922,4.371642548074441,0.19596565188330312,0.8446370505314573,NA
MECP2,1129.117905275062,-0.7188698565181415,0.13375618036891973,-5.374479553284117,7.680419776294763e-8,1.2990930269003133e-6
TKTL1,0.21808171699202736,-2.336902606288596,4.3359807641347015,-0.5389559440896076,0.5899172538532022,NA
FLNA,53128.41150893081,0.4870142323216019,0.2079503031172491,2.341974140076187,0.019182043956720043,0.05871096494209927
EMD,1334.3414572618035,0.19259017411986562,0.1236017043646356,1.5581514438644641,0.11919735220091164,0.24250935744809507
RPL10,12867.54234252931,0.3713312759244275,0.16555039220906734,2.243010547842661,0.02489613433006079,0.0721774296707158
DNASE1L1,336.9202441827831,0.07486300933019151,0.17777803077321871,0.4211038282097408,0.6736792662680704,0.804142155810682
TAFAZZIN,307.129385188834,-0.3703262255025582,0.20874976767572714,-1.7740198210798717,0.07605987176788345,0.17254459348089451
ATP6AP1-DT,39.282785790704885,-0.9561594534343967,0.304311681370512,-3.142039928037574,0.0016777515473010382,0.007792269403866703
ATP6AP1,2120.1859394466546,-0.023645987633466474,0.19202119855846456,-0.12314258952126578,0.9019941863462464,0.9672583637222161
GDI1,2832.074060958757,0.21438798069744663,0.1257807325566776,1.7044580385222519,0.0882955489875634,0.19304429772140808
FAM50A,2336.492283990213,0.397325721913003,0.11931594787761607,3.3300303017375783,8.683653342712776e-4,0.004433970205819022
PLXNA3,605.3446757738415,0.8942528715076483,0.2674138521008743,3.3440783432950836,8.25564204902334e-4,0.004244698680223547
LAGE3,278.36308318563334,0.2810087330852069,0.15652277010108037,1.795321747140912,0.07260245210330842,0.1663879093978686
UBL4A,1333.6609440111165,0.22329168517061732,0.08958484029420537,2.4925164172565983,0.012684146656837189,0.04219521807814822
SLC10A3,838.0832874684136,0.3256517447950693,0.11182227885821755,2.912225972500273,0.003588629188408673,0.014856709893531795
FAM3A,772.5833012923429,-0.08125568543150598,0.13752253048505467,-0.5908536233656382,0.5546185020269571,0.7210609560381249
G6PD,4327.221856391101,-0.2585697125883724,0.17197278805653665,-1.5035501576177663,0.13269723294899904,0.2635916556789653
IKBKG,205.69230257798552,-0.21860198395005495,0.20634086483373504,-1.059421671641241,0.28940778425319375,0.4631058424136538
FAM223A,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
FAM223B,1.0145539149046523,0.6919538146715776,1.74061942176838,0.3975330885189067,0.690974391370131,NA
IKBKGP1,5.868205467566751,-0.37723447864580795,0.7746810116504352,-0.48695459546907044,0.6262905077926197,0.7662836708637412
GAB3,6.545382547867074,-0.9562417092366181,1.8055439078907967,-0.529614209356826,0.5963794404572715,0.7445785718190612
DKC1,2087.343416169111,0.38594429068810765,0.15128698743299873,2.5510739372679545,0.010739154050586041,0.0368289527499349
MPP1,301.55296030307636,1.364457585486097,0.1763202764450548,7.738517730326333,1.005825248543613e-14,6.983825903814693e-13
F8,69.02083795392922,-0.6076218690401636,0.26150925890640464,-2.323519525010907,0.02015125999855455,0.06101623582636055
ZNF622P1,0.4396666388557797,-3.313443767448477,4.292594341416185,-0.7718977159056047,0.4401750102550417,NA
FUNDC2,788.384935734219,-0.20172193352740622,0.12858895137363416,-1.5687345714584249,0.11670979952714935,0.23907978062910323
MTCP1,15.622180707855188,0.1372052079516626,0.4467569017726813,0.3071137959083513,0.7587567572003182,0.86775385454182
BRCC3,565.9258438441626,-0.18953515437877477,0.1322053034454283,-1.4336425955635819,0.15167428142594322,0.29117019610691736
VBP1,1334.2359256835155,0.039281117651973056,0.10092618779482855,0.3892063943981229,0.6971234736130253,0.8226928408523387
RAB39B,10.97351580692698,-0.5812340905254193,0.5815488172058279,-0.9994588129644546,0.3175724815703035,0.4924543294674724
CLIC2,5.961164453358312,1.306379764901542,0.8286555739696346,1.5765051318527825,0.11490943701675578,0.23621912927900343
SRD5A2P1,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
F8A3,4.603434182868833,-0.5553008766222202,0.8420855640733151,-0.6594352169346458,0.5096163337675139,0.6814303527320451
TMLHE-AS1,1.1198498082365982,-0.8289088686454401,1.8868049509613656,-0.43931879033023213,0.6604305607986135,NA
TMLHE,167.85773472800875,-0.3975484668906869,0.16756528522841765,-2.3724989716620972,0.01766821231698353,0.05504384488848723
SPRY3,84.86435760038299,-0.9292176528961019,0.21496036331464455,-4.322739497495059,1.5410365237988077e-5,1.3931629834057474e-4
VAMP7,1255.8278401857385,-0.3038564711778539,0.10366737369019735,-2.9310713714606833,0.0033779516406540525,0.014111300177963056
TRPC6P1,0.9169295779837269,1.651692111181319,2.4363425452248,0.6779391980075273,0.4978102452869838,NA
IL9R,0.13857191533746505,0.005572013776687779,4.407356323966969,0.0012642530730695553,0.9989912722607646,NA
WASH6P,281.36394600140324,0.14744701059220605,0.23345829115045522,0.6315775287551553,0.5276629740175989,0.6972230781118881
OR4F21,0.06070309556414624,-0.9562059968155896,4.407356323966969,-0.21695681640619624,0.8282419988572816,NA
ZNF596,95.91269616089505,-0.5968725982462173,0.21469957812038645,-2.7800361950946106,0.0054352839925027084,0.020987538951243317
FAM87A,1.3549919334757736,-2.1604555324905723,1.7892727108567408,-1.207448992756449,0.22725927742154722,NA
FBXO25,534.4043862560233,0.5530316486683116,0.16165071648511115,3.4211518556383793,6.235650400104814e-4,0.003344596119364861
TDRP,237.5245333815967,0.9400061043631972,0.16525738872747783,5.688133593308434,1.2843533328765872e-8,2.6356109014468805e-7
ERICH1,599.8259511363088,-0.015453831379628472,0.12413011606575669,-0.12449703480049885,0.9009217480026959,0.9667709461130568
DLGAP2,0.4819605998779782,-1.8914759986797192,2.7169869343329136,-0.6961667628129844,0.48632439994227894,NA
LOC286083,0.08321081208239692,0,4.407356323966969,0,1,NA
CLN8,635.1161696036816,-0.16152900539198536,0.12542288247461678,-1.287875084713316,0.19778944978426094,0.35333486529834024
CLN8-AS1,209.15390062813702,-0.47153033939299493,0.16407401070328703,-2.8738880543714798,0.004054526468531469,0.016449607652211717
ARHGEF10,59.5444715314893,0.34503774671714044,0.3106579221881205,1.1106677862481842,0.266711373135548,0.43594680639569416
KBTBD11-AS1,1.7803467644585076,0.9770863529993445,1.3452304805826256,0.7263337897132423,0.46763416977428524,NA
KBTBD11,91.84464493425983,0.2229547686107063,0.2151641542504095,1.0362077707015733,0.3001052223036938,0.474688760262357
MYOM2,33.80152751807231,-1.206256086552059,0.31653418381267434,-3.81082406968697,1.3850431353733573e-4,9.221088404766756e-4
CSMD1,1.0629323362085326,-0.1900272667653274,2.164644539812299,-0.0877868228572092,0.9300461111645314,NA
LOC124902045,0.17204280633589686,-0.9562153382556026,4.407356323966969,-0.21695893591715162,0.8282403470687357,NA
LOC392180,0.08339224295617235,0,4.407356323966969,0,1,NA
LOC105377797,0.5182449833354345,-1.2629542248420453,3.572151320548589,-0.3535556339892367,0.7236719283102881,NA
MCPH1-DT,88.56165651615366,-0.1121426409672114,0.1926067553003477,-0.5822362813409013,0.5604075382048175,0.7259184790819025
MCPH1,428.4775749860926,-0.08173035399014218,0.1219264338317601,-0.6703251413300385,0.5026505435346105,0.6747862774774687
LOC101928016,0.26228437673603705,0.9673033881481035,4.4073563239545175,0.21947474110289017,0.8262802538992247,NA
ANGPT2,5.108802924408472,0.9222399797926876,0.7096895952982547,1.2994976760299075,0.193773190492956,0.34828784097350934
MIR8055,1.2001234268419496,-0.20564367361630287,1.6305582196722808,-0.12611857162489687,0.8996380668213102,NA
AGPAT5,1386.7973627033775,-0.08511550632685481,0.12381942431270625,-0.6874164275864779,0.4918203484700138,0.6660094593316439
XKR5,35.502596794797526,-1.6029857413805733,0.4044846120930755,-3.9630326926051564,7.400364298693059e-5,5.407493489953227e-4
GS1-24F4.2,6.45885957214946,-0.29121297582352484,0.6371331740289179,-0.45706767076973365,0.6476224066328908,0.7819395200301523
DEFB1,0.6870892079174037,-3.351816129461211,3.3265102091978243,-1.0076073478426177,0.3136430000569071,NA
DEFA6,0.07615759017723812,0.9673219999581915,4.407356323966969,0.21947896399888203,0.8262769646979895,NA
FAM66B,6.220102889801339,-1.8311794806718862,0.7965266458147654,-2.298955710136698,0.02150745441739175,0.06431511344559664
ZNF705G,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
SPAG11B,0.08339224295617235,0,4.407356323966969,0,1,NA
PRR23D1,0.2920259464063837,-2.7483916856219097,4.314169838505548,-0.6370615410389053,0.5240847583334991,NA
FAM66E,1.7223902883187037,-4.368962705367094,1.7297647144711277,-2.5257554792374735,0.011544980496185357,NA
FAM90A11,0.07269390566400911,-0.9562059968155892,4.407356323966969,-0.21695681640619613,0.8282419988572817,NA
ENPP7P1,0.36152703374564543,-1.7327543948940496,3.9493745688513844,-0.43874146771497413,0.6608488763873085,NA
FAM86B3P,44.397064377783906,1.3364096809882482,0.3370576876117283,3.9649286460652333,7.341790539571227e-5,5.377614014678231e-4
PRAG1,560.2672780087562,1.217728980104277,0.2585124939024814,4.710522736141491,2.4708223257613493e-6,2.8901018681174676e-5
LINC02949,0.15718248136045038,-0.9562153382556025,4.407356323966969,-0.2169589359171516,0.8282403470687358,NA
LINC02950,0.0778688197733188,0.9673219999581913,4.407356323966969,0.219478963998882,0.8262769646979895,NA
LOC105379224,0.34010065984174,1.4502579909205193,4.049060522386762,0.3581714777791588,0.7202149906618567,NA
CLDN23,90.1875696645207,1.0237068853688882,0.24858022842395475,4.118215241249804,3.818179933084958e-5,3.0381603381732014e-4
MFHAS1,795.9362645664729,0.2693680807714708,0.1478172563768797,1.8223046982057436,0.06840876573110842,0.15883702728771334
ERI1,726.2467278288731,0.56067252001397,0.10899458837233662,5.144039978376317,2.688922734883224e-7,4.020428624054504e-6
MIR4660,0.15889981136671,1.8724033666379059,4.367132083824149,0.4287489663006267,0.6681059217137231,NA
RNU7-55P,0.16548444237894375,1.9248379825323267,4.362902930425437,0.4411828576586349,0.6590806223839788,NA
PPP1R3B,297.64678652579596,0.9135994364980474,0.21973844329325928,4.157667738087927,3.215131884998226e-5,2.6327030394875084e-4
LOC124901882,1.4317050592496703,-0.3818098706588184,1.6047984516693516,-0.2379176464568807,0.8119449685558878,NA
LOC157273,51.652027658922016,1.2917723982263567,0.33777948895192383,3.824306805112772,1.3114053042053423e-4,8.780814203322957e-4
TNKS,798.7801522557725,-0.4951743751547893,0.16391145767555793,-3.020986953425334,0.0025195221587659905,0.010983903080904717
MIR124-1HG,0.14538781132801823,-1.7925143622771347,4.371273673884913,-0.4100668354365607,0.6817569201913587,NA
